file_name,begin,end,wrong_word,correct_word,process,main_category,sub_category_1
n_dictation_12_64.txt,515,521, قرمود,فرموده,Replacement,Main signs,Consonants
n_dictation_12_64.txt,602,609, خودهفز,خداحافظی,Replacement,Form,Boundary
n_dictation_12_64.txt,749,754,"
مویص",میسّر,ADD,Main signs,Consonants
n_dictation_12_64.txt,749,754,"
مویص",میسّر,Replacement,Main signs,Consonants
n_dictation_12_64.txt,749,754,"
مویص",میسّر,Omission,Diacritic signs,Tashdid
n_dictation_12_64.txt,756,760, آضغ,آذوقه,Omission,Main signs,Consonants
n_dictation_12_64.txt,756,760, آضغ,آذوقه,Replacement,Main signs,Tashdid
n_dictation_12_64.txt,761,768,-آژده ه,اژدها,ADD,Main signs,Vowels
n_dictation_12_64.txt,761,768,-آژده ه,اژدها,ADD,Diacritic signs,Madd
n_dictation_12_64.txt,775,779, اقب,عاقبت,Omission,Main signs,Consonants
n_dictation_12_64.txt,781,785, خفل,غفلت,Replacement,Main signs,Consonants
n_dictation_12_64.txt,787,792, نیکب,نکبت,ADD,Main signs,Consonants
n_dictation_12_65.txt,337,341, شفق,شفقّت,Omission,Diacritic signs,Tashdid
n_dictation_12_65.txt,610,619, خداحافظ ,خداحافظی,ADD,Form,Boundary
n_dictation_12_66.txt,383,388, دوشم,دشمن,ADD,Main signs,Consonants
n_dictation_12_66.txt,431,436, خلّا,خلاص,ADD,Diacritic signs,Tashdid
n_dictation_12_66.txt,499,502, صح,صحّت,Omission,Diacritic signs,Tashdid
n_dictation_12_66.txt,613,622, خداحافظ ,خداحافظی,ADD,Form,Boundary
n_dictation_12_67.txt,73,78, نقسا,ناکسان,Omission,Main signs,Consonants
n_dictation_12_67.txt,73,78, نقسا,ناکسان,Replacement,Form,Place
n_dictation_12_67.txt,85,89, طلب,طالب,Omission,Main signs,Vowels
n_dictation_12_67.txt,85,89, طلب,طالب,ADD,Main signs,Vowels
n_dictation_12_67.txt,135,142, سپارنن,سپارند,ADD,Main signs,Consonants
n_dictation_12_67.txt,323,330, به پهی,بپرهیز,ADD,Main signs,Vowels
n_dictation_12_68.txt,166,169, عد,ادا,Replacement,Main signs,Consonants
n_dictation_12_68.txt,305,309, تبس,تبسّم,Omission,Diacritic signs,Tashdid
n_dictation_12_68.txt,331,337, بنایا,بنّایان,Omission,Diacritic signs,Tashdid
n_dictation_12_68.txt,398,401, خص,قصر,Replacement,Main signs,Consonants
n_dictation_12_69.txt,46,52, توجّ ,توجّه,ADD,Form,Boundary
n_dictation_12_7.txt,47,51, تعج,توجّه,Replacement,Form,Place
n_dictation_12_7.txt,52,57, داست,داشته,Replacement,Main signs,Consonants
n_dictation_12_7.txt,66,72, اشتغل,اشتغالات,Omission,Main signs,Vowels
n_dictation_12_7.txt,88,92, معغ,معقول,Omission,Main signs,Consonants
n_dictation_12_7.txt,88,92, معغ,معقول,Replacement,Main signs,Consonants
n_dictation_12_7.txt,133,137, صخت,ساخته,Replacement,Main signs,Consonants
n_dictation_12_7.txt,133,137, صخت,ساخته,Omission,Main signs,Vowels
n_dictation_12_7.txt,140,145, وسای,وسایل,Replacement,Main signs,Consonants
n_dictation_12_7.txt,146,150, مرب,مربوط,Omission,Main signs,Consonants
n_dictation_12_7.txt,161,165, خرد,خورده,Omission,Main signs,Consonants
n_dictation_12_7.txt,197,202, اعدس,عطسه,Replacement,Form,Place
n_dictation_12_7.txt,251,255, خهخ,قهقهه,Replacement,Form,Place
n_dictation_12_7.txt,260,263, بس,بی سر,Omission,Main signs,Consonants
n_dictation_12_7.txt,278,281, وق,فقط,Replacement,Main signs,Consonants
n_dictation_12_7.txt,295,300, تبسم,تبسّم,ADD,Main signs,Consonants
n_dictation_12_7.txt,295,300, تبسم,تبسّم,Omission,Diacritic signs,Tashdid
n_dictation_12_7.txt,306,315, جهان کرا,جهان گران,Replacement,Main signs,Consonants
n_dictation_12_7.txt,316,322, مخصوص,مخصوصا,Replacement,Main signs,Consonants
n_dictation_12_7.txt,323,329, امریک,آمریکا,Omission,Diacritic signs,Madd
n_dictation_12_7.txt,390,393, زف,ظفر,Replacement,Main signs,Consonants
n_dictation_12_7.txt,395,401, مهماص,مهمانی,Replacement,Main signs,Consonants
n_dictation_12_7.txt,408,415, ناوابق,نوابغی,Displacement,Main signs,Consonants
n_dictation_12_7.txt,408,415, ناوابق,نوابغی,Replacement,Main signs,Consonants
n_dictation_12_70.txt,303,307, تبس,تبسّم,Omission,Diacritic signs,Tashdid
n_dictation_12_70.txt,585,595, جهان خورا,جهانخواران,ADD,Form,Boundary
n_dictation_12_71.txt,29,33,"
معل",معلّم,Omission,Diacritic signs,Tashdid
n_dictation_12_71.txt,36,41, شاکر,شاگرد,Replacement,Main signs,Consonants
n_dictation_12_71.txt,47,51, توج,توجّه,Omission,Diacritic signs,Tashdid
n_dictation_12_71.txt,138,142, سخت,ساخته,Omission,Main signs,Vowels
n_dictation_12_71.txt,145,150, برای,برآیند,Omission,Diacritic signs,Madd
n_dictation_12_71.txt,145,150, برای,برآیند,Omission,Main signs,Consonants
n_dictation_12_71.txt,166,170, ادا,ادا,ADD,Main signs,Consonants
n_dictation_12_71.txt,183,188,"
شاکر",شاگرد,Replacement,Main signs,Consonants
n_dictation_12_71.txt,305,309, تبس,تبسّم,Omission,Diacritic signs,Tashdid
n_dictation_12_71.txt,315,322, مصلاحا,مصلحت,ADD,Main signs,Vowels
n_dictation_12_71.txt,333,339, بنایا,بنّایان,Omission,Diacritic signs,Tashdid
n_dictation_12_71.txt,342,351, کاری گرا,کارگران,ADD,Main signs,Consonants
n_dictation_12_71.txt,463,467, ربا,روان,Replacement,Main signs,Consonants
n_dictation_12_71.txt,476,482,"
جانوا",جانور,ADD,Main signs,Vowels
n_dictation_12_71.txt,517,522, قودر,قدرت,ADD,Main signs,Consonants
n_dictation_12_71.txt,602,609,دهمخصوص,مخصوصا,ADD,Form,Place
n_dictation_12_72.txt,48,52, توج,توجّه,Omission,Diacritic signs,Tashdid
n_dictation_12_72.txt,307,311, تبس,تبسّم,Omission,Diacritic signs,Tashdid
n_dictation_12_73.txt,27,31,"
معل",مغلّم,Omission,Diacritic signs,Tashdid
n_dictation_12_73.txt,54,61, نیروای,نیرویی,ADD,Main signs,Vowels
n_dictation_12_73.txt,90,95, پزیر,پذیرش,Replacement,Main signs,Consonants
n_dictation_12_73.txt,101,106, تشلی,تسلیم,Replacement,Main signs,Consonants
n_dictation_12_73.txt,116,121, واقی,واقعیّت,Omission,Main signs,Consonants
n_dictation_12_73.txt,116,121, واقی,واقعیّت,Omission,Diacritic signs,Tashdid
n_dictation_12_73.txt,133,137, سما,شمار,Replacement,Main signs,Consonants
n_dictation_12_73.txt,160,167, هم وار,همواره,ADD,Form,Boundary
n_dictation_12_73.txt,193,197, حضی,حاضر,ADD,Main signs,Consonants
n_dictation_12_73.txt,208,212, نچا,ناچار,Omission,Main signs,Vowels
n_dictation_12_73.txt,306,309, قص,قصّه,Omission,Diacritic signs,Tashdid
n_dictation_12_74.txt,50,54, سعی,سعی,ADD,Main signs,Consonants
n_dictation_12_74.txt,59,65, نیروا,نیرویی,Replacement,Main signs,Vowels
n_dictation_12_74.txt,96,98, ح,حسّ,Omission,Diacritic signs,Tashdid
n_dictation_12_74.txt,99,104, پزیر,پذیرش,Replacement,Main signs,Consonants
n_dictation_12_74.txt,105,107, ح,حقّ,Omission,Diacritic signs,Tashdid
n_dictation_12_74.txt,125,130, وقعی,واقعیّت,Omission,Main signs,Vowels
n_dictation_12_74.txt,125,130, وقعی,واقعیّت,Omission,Diacritic signs,Tashdid
n_dictation_12_74.txt,145,148, سم,ثمر,Replacement,Main signs,Consonants
n_dictation_12_74.txt,203,206, حض,حاضر,Omission,Main signs,Vowels
n_dictation_12_74.txt,226,231, تعخی,تاخیر,Replacement,Main signs,Consonants
n_dictation_12_74.txt,317,320, قص,قصّه,Omission,Diacritic signs,Tashdid
n_dictation_12_74.txt,323,329, تمسیل,تمثیلی,Replacement,Main signs,Consonants
n_dictation_12_74.txt,386,395, به نماین,بنمایند,ADD,Main signs,Vowels
n_dictation_12_74.txt,398,404, جره ا,جزیره ای,Replacement,Form,Place
n_dictation_12_74.txt,405,410, عابا,آباد,ADD,Main signs,Consonants
n_dictation_12_74.txt,437,441, تمن,تمنّا,Omission,Diacritic signs,Tashdid
n_dictation_12_74.txt,457,463, تندوس,تندرست,Replacement,Main signs,Consonants
n_dictation_12_74.txt,477,481, کات,خاطر,Replacement,Main signs,Consonants
n_dictation_12_74.txt,477,481, کات,خاطر,Replacement,Main signs,Consonants
n_dictation_12_8.txt,9,14,"
املا",املا,ADD,Main signs,Consonants
n_dictation_12_8.txt,58,59,ر,؛,Replacement,Punctuation,None
n_dictation_12_8.txt,81,86, طالب,طالب,ADD,Main signs,Consonants
n_dictation_12_8.txt,94,99, آشای,آسایش,Replacement,Main signs,Consonants
n_dictation_12_8.txt,103,104,د,؛,Replacement,Punctuation,None
n_dictation_12_8.txt,168,171, زن,زنند,Omission,Main signs,Consonants
n_dictation_12_8.txt,204,213, گرد همای,گردهمایی,Replacement,Form,Boundary
n_dictation_12_8.txt,263,266, صا,صاف،,Omission,Punctuation,None
n_dictation_12_8.txt,307,312, سریع,سریع,ADD,Main signs,Consonants
n_dictation_12_8.txt,334,335,د,.,Replacement,Punctuation,None
n_dictation_12_8.txt,354,360, بپرهی,بپرهیز!,Omission,Punctuation,None
n_dictation_12_8.txt,397,402, نورز,نورزی؛,Omission,Punctuation,None
n_dictation_12_8.txt,437,440, اس,است؛,Omission,Punctuation,None
n_dictation_12_8.txt,510,515, مجاه,مجاهد،,Omission,Punctuation,None
n_dictation_12_8.txt,545,551, مشارط,«مشارطه»,Omission,Punctuation,None
n_dictation_12_8.txt,545,551, مشارط,«مشارطه»,Omission,Punctuation,None
n_dictation_12_8.txt,581,584, مث,مثلاً,Omission,Main signs,Consonants
n_dictation_12_8.txt,581,584, مث,مثلاً,Omission,Diacritic signs,Tanwin
n_dictation_12_8.txt,634,639, تعال,تعالی,Replacement,Main signs,Consonants
n_dictation_12_8.txt,697,703, جانبی,جانبه,ADD,Main signs,Consonants
n_dictation_12_8.txt,707,712, صدّا,صدّام،,Omission,Punctuation,None
n_dictation_12_8.txt,750,755, اسلم,اسلامی,Replacement,Main signs,Vowels
n_dictation_12_8.txt,836,841, پهلن,پلنگ,ADD,Main signs,Consonants
n_dictation_12_9.txt,64,65,ر,نقطه,Replacement,Punctuation,Dot
n_dictation_12_9.txt,87,92, طالب,طالب,Replacement,Main signs,Vowels
n_dictation_12_9.txt,100,109, آسایش ان,آسایشند,ADD,Form,Place
n_dictation_12_9.txt,133,136, جن,چنگ,Replacement,Main signs,Consonants
n_dictation_12_9.txt,161,165, دیگ,دیگری,Omission,Main signs,Vowels
n_dictation_12_9.txt,252,256, قلّ,قلب,ADD,Diacritic signs,Tashdid
n_dictation_12_9.txt,354,358, غدا,غدّار,Omission,Diacritic signs,Tashdid
n_dictation_12_9.txt,419,424, همان,همانا,Replacement,Main signs,Vowels
n_dictation_12_9.txt,562,564, ا,آن,Omission,Diacritic signs,Madd
n_dictation_12_9.txt,575,578, او,اوّل,Omission,Diacritic signs,Tashdid
n_dictation_12_9.txt,589,593, مثل,مثلاً,Omission,Diacritic signs,Tanwin
n_dictation_12_9.txt,692,693, ,با,Omission,Main signs,Vowels
n_dictation_12_9.txt,753,761, اندازه ,براندازی,ADD,Main signs,Vowels
n_dictation_12_9.txt,856,860, پین,پلنگ,Replacement,Main signs,Vowels
n_dictation_12_9.txt,861,865, افگ,افکن,Replacement,Main signs,Consonants
n_dictation_6_0.txt,5,8, او,اوّل,Omission,Diacritic signs,Tashdid
n_dictation_6_0.txt,197,202, برائ,برای,ADD,Diacritic signs,Tanwin
n_dictation_6_10.txt,47,49, ر,برگ,Omission,Main signs,Consonants
n_dictation_6_10.txt,63,79,"
در خانه درخت اس",در خانه درخت است.,Omission,Punctuation,Dot
n_dictation_6_10.txt,117,121, میی,میز,ADD,Main signs,Vowels
n_dictation_6_10.txt,145,154, می‌خوریی,می خوریم,ADD,Main signs,Vowels
n_dictation_6_10.txt,174,186,"
شمع نور دار",شمع نور دارد.,Omission,Punctuation,Dot
n_dictation_6_10.txt,213,218, هستی,هستید,Omission,Main signs,Consonants
n_dictation_6_10.txt,238,250,"
او چوپان اس",او چوپان است.,Omission,Punctuation,Dot
n_dictation_6_10.txt,284,288, میی,میز,ADD,Main signs,Vowels
n_dictation_6_11.txt,38,54,"
شما غذا می‌خوری",شما غذا می خورید.,Omission,Punctuation,None
n_dictation_6_11.txt,65,75, مدرسه هست,هستم.,Omission,Punctuation,None
n_dictation_6_11.txt,87,91, دار,داری.,Omission,Punctuation,None
n_dictation_6_11.txt,103,107, اسس,است.,ADD,Main signs,Consonants
n_dictation_6_11.txt,103,107, اسس,است.,Omission,Punctuation,None
n_dictation_6_11.txt,125,128, اس,است.,Omission,Punctuation,None
n_dictation_6_11.txt,138,141, اس,است.,Omission,Punctuation,None
n_dictation_6_11.txt,159,162, اس,است.,Omission,Punctuation,None
n_dictation_6_11.txt,172,175, اس,است.,Omission,Punctuation,None
n_dictation_6_11.txt,186,189, اس,است.,Omission,Punctuation,None
n_dictation_6_11.txt,199,202, اس,است.,Omission,Punctuation,None
n_dictation_6_12.txt,63,67, دار,دارد.,Omission,Punctuation,None
n_dictation_6_12.txt,71,76, خه‌ن,خانه,Replacement,Main signs,Vowels
n_dictation_6_12.txt,82,85, اس,است.,Omission,Punctuation,None
n_dictation_6_12.txt,86,91,"
خه‌ن",خانه,Replacement,Main signs,Vowels
n_dictation_6_12.txt,94,99, پنچر,پنجره,Replacement,Main signs,Consonants
n_dictation_6_12.txt,100,104, دار,دارد.,Omission,Punctuation,None
n_dictation_6_12.txt,115,119, دار,دارد.,Omission,Punctuation,None
n_dictation_6_12.txt,128,132, سپ ,سبد,Replacement,Main signs,Consonants
n_dictation_6_12.txt,128,132, سپ ,سبد,Replacement,Main signs,Consonants
n_dictation_6_12.txt,133,136, اس,است.,Omission,Punctuation,None
n_dictation_6_12.txt,171,178, می‌خور,می خورد.,Omission,Punctuation,None
n_dictation_6_12.txt,179,182,"
شم",شمع,Replacement,Main signs,Consonants
n_dictation_6_12.txt,187,191, دار,دارد.,Omission,Punctuation,None
n_dictation_6_12.txt,203,207, دار,دارد.,Omission,Punctuation,None
n_dictation_6_12.txt,217,222, هستی,هستید.,Omission,Punctuation,None
n_dictation_6_12.txt,236,240, دار,داری,Replacement,Main signs,Consonants
n_dictation_6_12.txt,236,240, دار,داری؟,Omission,Punctuation,None
n_dictation_6_12.txt,250,253, اس,است.,Omission,Punctuation,None
n_dictation_6_12.txt,263,267, دار,دارد.,Omission,Punctuation,None
n_dictation_6_12.txt,268,272,"
بشق",بشقاب,Omission,Main signs,Consonants
n_dictation_6_12.txt,289,292, اس,است.,Omission,Punctuation,None
n_dictation_6_12.txt,296,300, فلی,فیل,ADD,Main signs,Consonants
n_dictation_6_12.txt,301,304, اس,است.,Omission,Punctuation,None
n_dictation_6_12.txt,305,309,"
فلی",فیل,ADD,Main signs,Consonants
n_dictation_6_12.txt,319,322, اس,است.,Omission,Punctuation,None
n_dictation_6_12.txt,323,327,"
فلی",فیل,ADD,Main signs,Consonants
n_dictation_6_12.txt,332,336, دار,دارد.,Omission,Punctuation,None
n_dictation_6_12.txt,341,348, فضانود,فضا نورد,Displacement,Main signs,Consonants
n_dictation_6_12.txt,358,361, اس,است.,Omission,Punctuation,None
n_dictation_6_13.txt,39,47,-می‌خوری,می خورید.,Omission,Punctuation,None
n_dictation_6_13.txt,62,69, میخوری,می خورید,Replacement,Form,Boundary
n_dictation_6_13.txt,62,69, میخوری,می خورید.,Omission,Punctuation,None
n_dictation_6_13.txt,106,109, اس,است.,Omission,Punctuation,None
n_dictation_6_13.txt,136,140, دار,دارم.,Omission,Punctuation,None
n_dictation_6_13.txt,168,171, اس,است.,Omission,Punctuation,None
n_dictation_6_13.txt,228,232, دار,دارد.,Omission,Punctuation,None
n_dictation_6_13.txt,263,266, اس,است.,Omission,Punctuation,None
n_dictation_6_14.txt,76,80, دار,دارد.,Omission,Punctuation,None
n_dictation_6_14.txt,92,99, می‌خور,می خورم.,Omission,Punctuation,None
n_dictation_6_14.txt,111,114, اس,است.,Omission,Punctuation,None
n_dictation_6_14.txt,130,133, اس,است.,Omission,Punctuation,None
n_dictation_6_14.txt,148,152, دار,دارد.,Replacement,Main signs,Consonants
n_dictation_6_14.txt,148,152, دار,دارد.,Omission,Punctuation,None
n_dictation_6_14.txt,186,190, دار,دارد.,Omission,Punctuation,None
n_dictation_6_14.txt,207,210, اس,است.,Omission,Punctuation,None
n_dictation_6_14.txt,226,229, اس,است.,Omission,Punctuation,None
n_dictation_6_15.txt,43,51, می‌خوری,می خورید.,Omission,Punctuation,None
n_dictation_6_15.txt,70,73, اس,است.,Omission,Punctuation,None
n_dictation_6_15.txt,85,92, می‌خور,می خورم.,Omission,Punctuation,None
n_dictation_6_15.txt,93,98,"
پایی",پاییز,Replacement,Main signs,Consonants
n_dictation_6_15.txt,109,112, اس,است.,Omission,Punctuation,None
n_dictation_6_15.txt,168,170,"
ا",او،,Omission,Punctuation,None
n_dictation_6_15.txt,171,175, حاک,حاکمی,Omission,Main signs,Vowels
n_dictation_6_15.txt,181,184, اس,است.,Omission,Punctuation,None
n_dictation_6_15.txt,185,191,"
آن خر",ان خرس،,Omission,Punctuation,None
n_dictation_6_15.txt,200,203, اس,است.,Omission,Punctuation,None
n_dictation_6_15.txt,204,212,"
آن فنجا",آن فنجان،,Omission,Punctuation,None
n_dictation_6_15.txt,221,224, اس,است.,Omission,Punctuation,None
n_dictation_6_16.txt,94,95,ت,و,ADD,Punctuation,None
n_dictation_6_16.txt,111,116, فرذن,فرزند,Replacement,Main signs,Consonants
n_dictation_6_16.txt,144,154, برادرش رض,برادرش رضا،,Omission,Punctuation,None
n_dictation_6_16.txt,191,192,م,و,ADD,Punctuation,None
n_dictation_6_16.txt,204,207, ذر,زرد,Replacement,Main signs,Consonants
n_dictation_6_16.txt,263,271, ذوبالهد,زباله,Replacement,Main signs,Consonants
n_dictation_6_16.txt,263,271, ذوبالهد,زباله در,Replacement,Form,Boundary
n_dictation_6_16.txt,312,316, زیی,زیر,ADD,Main signs,Vowels
n_dictation_6_16.txt,332,336, زیی,زیر,ADD,Main signs,Vowels
n_dictation_6_16.txt,388,389,د,و,ADD,Punctuation,None
n_dictation_6_16.txt,416,417,د,و,ADD,Punctuation,None
n_dictation_6_16.txt,429,438, می‌خواثی,می خوانید,Replacement,Main signs,Consonants
n_dictation_6_16.txt,488,490, ا,آن,Omission,Diacritic signs,Madd
n_dictation_6_16.txt,523,529, گرباق,قورباغه,Replacement,Main signs,Consonants
n_dictation_6_16.txt,523,529, گرباق,قورباغه,Omission,Main signs,Vowels
n_dictation_6_16.txt,523,529, گرباق,قورباغه,Replacement,Main signs,Consonants
n_dictation_6_17.txt,80,84, هست,هستم.,Omission,Punctuation,None
n_dictation_6_17.txt,108,116, می‌خوان,می خوانم.,Omission,Punctuation,None
n_dictation_6_17.txt,120,123, چا,چهار,Omission,Main signs,Consonants
n_dictation_6_17.txt,152,155, اس,است.,Omission,Punctuation,None
n_dictation_6_17.txt,186,190, بزر,بزرگی,Omission,Main signs,Vowels
n_dictation_6_17.txt,191,194, اس,است.,Omission,Punctuation,None
n_dictation_6_17.txt,232,235, اس,است.,Omission,Punctuation,None
n_dictation_6_18.txt,95,99,"
خان",خانه،,Omission,Punctuation,None
n_dictation_6_18.txt,141,144, کف,کفش,Replacement,Main signs,Consonants
n_dictation_6_18.txt,162,169, کهوه‌ا,قهوه ای,Replacement,Main signs,Consonants
n_dictation_6_18.txt,177,182,"
اینج",اینجا،,Omission,Punctuation,None
n_dictation_6_18.txt,198,203,"
تهرا",تهران،,Omission,Punctuation,None
n_dictation_6_18.txt,222,227,"
تهرا",تهران،,Omission,Punctuation,None
n_dictation_6_18.txt,253,257,"
عیس",عیسی،,Omission,Punctuation,None
n_dictation_6_18.txt,258,264, صبحان,صبحانه،,Omission,Punctuation,None
n_dictation_6_18.txt,284,286,"
م",ما،,Omission,Punctuation,None
n_dictation_6_18.txt,318,320,"
ا",او،,Omission,Punctuation,None
n_dictation_6_18.txt,356,365,"
یک در می",یک در میز،,Omission,Punctuation,None
n_dictation_6_19.txt,32,38, المهد,مهدی,ADD,Form,Alif Lam
n_dictation_6_19.txt,51,55, هست,.,Omission,Punctuation,None
n_dictation_6_19.txt,72,76, دار,.,Omission,Punctuation,None
n_dictation_6_19.txt,87,92, هستی,.,Omission,Punctuation,None
n_dictation_6_19.txt,105,109, دار,.,Omission,Punctuation,None
n_dictation_6_19.txt,118,121,راس,.,Omission,Punctuation,None
n_dictation_6_19.txt,133,137, دار,.,Omission,Punctuation,None
n_dictation_6_19.txt,141,148, یـرستا,پرستار,Replacement,Main signs,Consonants
n_dictation_6_19.txt,149,154, هستی,.,Omission,Punctuation,None
n_dictation_6_19.txt,155,160,"
پرست",پرستار,Omission,Main signs,Consonants
n_dictation_6_19.txt,166,170, دار,.,Omission,Punctuation,None
n_dictation_6_19.txt,185,189, دار,.,Omission,Punctuation,None
n_dictation_6_19.txt,195,199, أحم,احمد,ADD,Main signs,Consonants
n_dictation_6_19.txt,221,228, می‌خور,.,Omission,Punctuation,None
n_dictation_6_19.txt,229,233,"
أحم",احمد,ADD,Main signs,Consonants
n_dictation_6_19.txt,240,246, منویس,می نویسد,Omission,Main signs,Vowels
n_dictation_6_19.txt,240,246, منویس,می نویسد,Replacement,Form,Boundary
n_dictation_6_19.txt,258,266, می‌خوان,.,Omission,Punctuation,None
n_dictation_6_19.txt,275,281, ذرقبی,ذره بین,Replacement,Main signs,Consonants
n_dictation_6_19.txt,275,281, ذرقبی,ذره بین,Replacement,Form,Boundary
n_dictation_6_19.txt,285,286,ت,؟,Replacement,Punctuation,None
n_dictation_6_19.txt,287,289, ن,،,Omission,Punctuation,None
n_dictation_6_19.txt,290,292, أ,آن,ADD,Diacritic signs,Madd
n_dictation_6_19.txt,319,324, داری,؟,Omission,Punctuation,None
n_dictation_6_19.txt,336,337, ,؟,Replacement,Punctuation,None
n_dictation_6_19.txt,347,353, برتقا,پرتقال,Replacement,Main signs,Consonants
n_dictation_6_19.txt,358,359,ی,.,Replacement,Punctuation,None
n_dictation_6_19.txt,360,373, این حیوان اس,.,Omission,Punctuation,None
n_dictation_6_19.txt,374,383,"
این حیوا",،,Omission,Punctuation,None
n_dictation_6_19.txt,388,392, جَش,چشم,Replacement,Main signs,Consonants
n_dictation_6_19.txt,399,403, دار,.,Omission,Punctuation,None
n_dictation_6_19.txt,404,408,"
زقا",زغال,Replacement,Main signs,Consonants
n_dictation_6_19.txt,430,434, جاق,چاقو,Replacement,Main signs,Consonants
n_dictation_6_19.txt,448,453, قی‌ج,قیچی,Replacement,Main signs,Consonants
n_dictation_6_19.txt,448,453, قی‌ج,قیچی,Replacement,Form,Boundary
n_dictation_6_2.txt,60,63, غز,غذا,Replacement,Main signs,Consonants
n_dictation_6_2.txt,64,71, می‌خور,می خورید,Omission,Main signs,Consonants
n_dictation_6_2.txt,64,71, می‌خور,؟,Omission,Punctuation,None
n_dictation_6_2.txt,87,93, نگهبا,،,Omission,Punctuation,None
n_dictation_6_2.txt,126,127,چ,،,Replacement,Punctuation,None
n_dictation_6_2.txt,203,207, نشس,نشستن,Omission,Main signs,Consonants
n_dictation_6_2.txt,208,212, اسس,است,ADD,Main signs,Consonants
n_dictation_6_2.txt,255,268, حاکم تاج دار,.,Omission,Punctuation,None
n_dictation_6_2.txt,277,290, خرس حیوان اس,.,Omission,Punctuation,None
n_dictation_6_2.txt,300,318, فنجان برای چای اس,.,Omission,Punctuation,None
n_dictation_6_2.txt,300,305, فنجا,،,Omission,Punctuation,None
n_dictation_6_20.txt,38,46,"
این درخ",،,Omission,Punctuation,None
n_dictation_6_20.txt,58,62, دار,.,Omission,Punctuation,None
n_dictation_6_20.txt,63,70,"
در خان",،,Omission,Punctuation,None
n_dictation_6_20.txt,76,79, اس,.,Omission,Punctuation,None
n_dictation_6_20.txt,80,93,"
این استخر اس",.,Omission,Punctuation,None
n_dictation_6_20.txt,94,107,"
استخر آب دار",.,Omission,Punctuation,None
n_dictation_6_20.txt,108,121,"
اسم این حیوا",،,Omission,Punctuation,None
n_dictation_6_20.txt,122,127, ذولف,دلفین,Replacement,Main signs,Consonants
n_dictation_6_20.txt,122,127, ذولف,دلفین,Replacement,Main signs,Vowels
n_dictation_6_20.txt,122,127, ذولف,دلفین,Replacement,Main signs,Vowels
n_dictation_6_20.txt,128,131, اس,.,Omission,Punctuation,None
n_dictation_6_20.txt,132,141,"
این حیوا",،,Omission,Punctuation,None
n_dictation_6_20.txt,151,161, و شاخ دار,.,Omission,Punctuation,None
n_dictation_6_20.txt,162,173,"
آن خروس اس",.,Omission,Punctuation,None
n_dictation_6_20.txt,175,187,"
خروس دم دار",.,Omission,Punctuation,None
n_dictation_6_20.txt,212,221,"
این جورا",،,Omission,Punctuation,None
n_dictation_6_20.txt,226,229, اس,.,Omission,Punctuation,None
n_dictation_6_20.txt,230,237,"
آن کلا",،,Omission,Punctuation,None
n_dictation_6_20.txt,238,247, صورتی اس,.,Omission,Punctuation,None
n_dictation_6_20.txt,284,289, نارگ,نارگیل,Omission,Main signs,Vowels
n_dictation_6_20.txt,289,296,ل- حویی,هویج,Replacement,Main signs,Consonants
n_dictation_6_20.txt,291,296, حویی,هویج,ADD,Main signs,Vowels
n_dictation_6_21.txt,41,65,"
این درخت برگ و میوه دار",.,Omission,Punctuation,None
n_dictation_6_21.txt,41,49,"
این درخ",،,Omission,Punctuation,None
n_dictation_6_21.txt,66,73,"
در خان",،,Omission,Punctuation,None
n_dictation_6_21.txt,83,84, ,.,Replacement,Punctuation,None
n_dictation_6_21.txt,85,98, این استخر اس,و,Omission,Punctuation,None
n_dictation_6_21.txt,112,113,د,.,Replacement,Punctuation,None
n_dictation_6_21.txt,114,127, اسم این حیوا,،,Omission,Punctuation,None
n_dictation_6_21.txt,128,134, دولفی,دلفین,Replacement,Main signs,Vowels
n_dictation_6_21.txt,135,138, اس,.,Omission,Punctuation,None
n_dictation_6_21.txt,139,145,"
دولفی",دلفین,Replacement,Main signs,Vowels
n_dictation_6_21.txt,155,156,ت,.,Replacement,Punctuation,None
n_dictation_6_21.txt,160,165, حیوا,،,Omission,Punctuation,None
n_dictation_6_21.txt,166,172, گوشچش,گوش چشم,Replacement,Form,Boundary
n_dictation_6_21.txt,175,183, شاخ دار,.,Omission,Punctuation,None
n_dictation_6_21.txt,184,195,"
آن خروس اس",.,Omission,Punctuation,None
n_dictation_6_21.txt,240,249,"
این جورا",،,Omission,Punctuation,None
n_dictation_6_21.txt,250,257, آبی اس,.,Omission,Punctuation,None
n_dictation_6_21.txt,258,265, آن کلا,،,Omission,Punctuation,None
n_dictation_6_21.txt,272,275, اس,.,Omission,Punctuation,None
n_dictation_6_21.txt,344,348,"
چار",جارو,Replacement,Main signs,Consonants
n_dictation_6_22.txt,44,52,"
این درخ",،,Omission,Punctuation,None
n_dictation_6_22.txt,73,77, خان,،,Omission,Punctuation,None
n_dictation_6_22.txt,113,117, دار,.,Omission,Punctuation,None
n_dictation_6_22.txt,127,132, حیوا,،,Omission,Punctuation,None
n_dictation_6_22.txt,133,138, دلفه,دلفین,Replacement,Main signs,Vowels
n_dictation_6_22.txt,165,170, حیوا,،,Omission,Punctuation,None
n_dictation_6_22.txt,171,174, گو,،,Omission,Punctuation,None
n_dictation_6_22.txt,212,216, دار,.,Omission,Punctuation,None
n_dictation_6_22.txt,217,230, بشقاب و لیوا,،,Omission,Punctuation,None
